latitude_origin,longitude_origin,latitude_destination,longitude_destination,timestamp,hour_of_day,day_of_week
1.2823925,103.8241985,1.319554,103.967981,1555296757,2,0
1.3363776,103.748109,1.3355028,103.9321584,1555401524,7,1
1.3753815219092804,103.95599769133747,1.295801668315069,103.89402865713625,1555033725,1,4
1.3714306966495091,103.87031586961349,1.287682744169335,103.84256476871819,1555377571,1,1
1.3899933,103.7615501,1.328817,103.823862,1555406082,9,1
1.450445634548141,103.80293341924889,1.2868235670414927,103.84544220217336,1555575798,8,3
1.3442597,103.7280302,1.3900166,103.7452622,1555349525,17,0
1.3980596,103.9040725,1.3882903,103.8290573,1555028508,0,4
1.3424360955383028,103.98243387177693,1.3499808101361435,103.7286005407208,1555857528,14,6
1.3465051,103.721339,1.292781,103.8433854,1555216123,4,6
1.3414315399926957,103.91869946262366,1.2820285574183645,103.83792678370988,1554975030,9,3
1.4021107,103.9060194,1.3129457,103.8751281,1555208636,2,6
1.3378236876653011,103.98150688222933,1.4405601694973615,103.84309310441974,1555274779,20,6
1.3089662625695253,103.86461366775146,1.379179514601925,103.76570891979028,1554818872,14,1
1.3623237,103.9632072,1.355858,103.8574376,1555540165,22,2
1.4410729,103.7712131,1.3433457,103.7362355,1554846176,21,1
1.3109983104894585,103.79103870741325,1.4330302993887898,103.84843817991523,1555741069,6,5
1.450928,103.8177078,1.2998983,103.8435115,1555189811,21,5
1.3150282,103.8216987,1.3464535,103.9674733,1555220642,5,6
1.3740403,103.7627902,1.284268,103.8017315,1554945350,1,3
1.4236022870678382,103.84949083990035,1.30916030870449,103.93683317027038,1555827456,6,6
1.3168807,103.7878355,1.3454639,103.7377125,1554807115,10,1
1.2991144,103.8005412,1.3160926,103.9608424,1555288806,0,0
1.3479550868880772,103.73832476297908,1.324987511829977,103.90060550618817,1555122857,2,5
1.3819485,103.7601403,1.3162905,103.7707598,1555375596,0,1
1.4188985718318983,103.76827508360533,1.3540410189357872,103.95538571387586,1555592010,12,3
1.4297246,103.8013956,1.3468635,103.9840146,1554983768,11,3
1.3457060836278503,103.73712042256942,1.3388000708085845,103.97641735161093,1555794417,21,5
1.3007807681158001,103.80237181472563,1.3276541044925194,103.6964383995149,1554887757,9,2
1.351613,103.9681659,1.3742023,104.0026503,1554877399,6,2
1.3454028946462926,103.95158191534152,1.3020797945228808,103.83756640696355,1554946113,1,3
1.2662711374100757,103.82532910330228,1.3244440712551468,103.971497229519,1555141784,7,5
1.369036704494546,103.849639977108,1.3872194169128345,103.74303855347165,1555442325,19,1
1.3502870081005154,103.98565219724922,1.3827106717537931,103.77290731433565,1555848962,12,6
1.351976,103.9864105,1.3437879,103.8473158,1555081678,15,4
1.3709945129207735,103.87191805552878,1.4316827066631377,103.79757870732834,1554984314,12,3
1.3078583629262084,103.87770283868589,1.4317119143381267,103.7695013602289,1555166642,14,5
1.3149550213899452,103.65384632172838,1.3611421723058956,103.74512232255273,1554700257,5,0
1.341334811063656,103.88261683775997,1.442136154377601,103.84107436876585,1555120273,1,5
1.3181569,103.6476983,1.322595,103.8359057,1555582098,10,3
1.379241373619694,103.94209493093194,1.2828045536630868,103.82162236103332,1554867606,3,2
1.3504929,103.7260532,1.2725588,103.8626209,1555454335,22,1
1.3493685,103.7307192,1.3235184,103.8931607,1555202748,0,6
1.3592239653256384,103.73910718612605,1.4256856581751463,103.78886059172669,1555120271,1,5
1.3955403,103.8729499,1.3800011,103.9373309,1554938699,23,2
1.3174208,103.8442994,1.3079143,103.8103955,1554809019,11,1
1.3655314,103.7443934,1.4151936,103.8046104,1555059525,8,4
1.3191218,103.6312364,1.3160241,103.7649394,1555575638,8,3
1.4246506752821009,103.82561670475808,1.3687731296755101,103.88262547468914,1555041811,4,4
1.4298293,103.7872552,1.3436692,103.7069923,1554978243,10,3
1.3154734662575278,103.8582764958371,1.3878067923399307,103.74372139687831,1555689555,15,4
1.2949923492392017,103.76955899172607,1.4014334352021554,103.8689342258546,1555346134,16,0
1.3637623677743942,103.95719548251832,1.355878810146637,103.85746019496435,1554873831,5,2
1.3540660568511926,103.96835087750647,1.2964885860059934,103.85972864821609,1555376642,1,1
1.3479435276202365,103.72591422408132,1.284611515199204,103.80177763008999,1555028886,0,4
1.3016143,103.8960742,1.3434479,103.7161182,1555835591,8,6
1.374361119379815,103.88758594388361,1.3446030373356104,103.98303004792596,1555667905,9,4
1.435628,103.8267569,1.3822229,103.750097,1555407189,9,1
1.3769765561082528,103.77266092079881,1.3869302880072791,103.97977078865921,1555667726,9,4
1.3509581,103.7107878,1.2875891,103.8457346,1554778967,3,1
1.3196298,103.8902202,1.4098121,103.7711248,1555212148,3,6
1.2841322573174065,103.84934223782537,1.3438324397442338,103.98267435850946,1555031104,1,4
1.3293940662893993,103.80277636779454,1.3323341417592722,103.91934185459053,1554980499,11,3
1.3761599618758844,103.73563129836998,1.2967089359848352,103.7842496567302,1554950931,2,3
1.3497271058147882,103.7397604263841,1.3686460260167603,103.94656450308544,1555847731,11,6
1.431891529385045,103.78999334341624,1.3389627231513461,103.779489355011,1555461906,0,2
1.341792052671086,103.98210442055681,1.34222864639139,103.78164874399432,1555159640,12,5
1.2915085811820568,103.7671526239092,1.4106426858725012,103.77146356390519,1555164470,14,5
1.282753583229523,103.83643440880532,1.3502015809611088,103.92604433074723,1554975727,9,3
1.3079785549517042,103.78679011011846,1.3863579897241254,103.82108066094143,1555298244,3,0
1.3789763137233555,103.93551430500902,1.4227696830647698,103.77302383460372,1554880834,7,2
1.3927730419291615,103.74271484788244,1.3965627411393415,103.8490760420485,1555119127,1,5
1.3692028401016807,103.95347707848622,1.2886187264384898,103.85430995261503,1554686239,1,0
1.3653213135118931,103.96245120553665,1.302725728829457,103.83778119630145,1554782273,3,1
1.3394679,103.7676718,1.2762339,103.8577445,1555550557,1,3
1.3301653887212699,103.72112927705271,1.2670679608583661,103.82642051309601,1555155975,11,5
1.283667,103.8355669,1.3501288,103.7162759,1555386617,3,1
1.4297267,103.7811005,1.4013996,103.8838765,1554889001,9,2
1.4148758,103.8436577,1.3177869,103.8079998,1555034076,1,4
1.3479300322908432,103.98462162941841,1.4402999186946868,103.79911840880615,1555838532,9,6
1.3488277,103.9569113,1.3156529,103.8589836,1555129961,4,5
1.4385447,103.7759709,1.3459012,103.9432916,1555761440,11,5
1.4004718,103.8962607,1.4460457,103.7922713,1554860472,1,2
1.2995288919680879,103.85695317290602,1.448094717863751,103.8044035036911,1555680131,13,4
1.4567031607918515,103.81871853055729,1.3224054074895413,103.8871123522666,1555594271,13,3
1.4274059398503867,103.79822018171079,1.3428293266063327,103.86069999574859,1555022868,22,3
1.380287377511159,103.76736265026942,1.3411903381360146,103.98151773969082,1555615773,19,3
1.35508,103.7534933,1.3213451,103.8247781,1554978095,10,3
1.4153826,103.8393978,1.3292318,103.822732,1555045195,4,4
1.3500369,103.7131082,1.3295856,103.8580125,1554759108,21,0
1.3555146272388614,103.72246028955313,1.3210374080445517,103.8752090775642,1554845774,21,1
1.3250626,103.6790159,1.3060351,103.8399883,1555083436,15,4
1.3885661,103.7457948,1.3212601,103.8821038,1555488136,8,2
1.3758232,103.8958875,1.3889476,103.7459334,1555677890,12,4
1.3955809249202746,103.87861796396902,1.4401583930638144,103.79557739049918,1555092991,18,4
1.3218666,103.978335,1.4233363,103.8460925,1554984402,12,3
1.3767439160628276,103.84796950089085,1.3230206817325378,103.88985197366019,1555313236,7,0
1.332496799869138,103.76726300772002,1.3661339017595497,103.9458141957661,1555616520,19,3
1.3486122326906063,103.67653880030613,1.3371070588357095,103.80879665382882,1555107840,22,4
1.3416838558350717,103.74920298458612,1.4454246212112523,103.82870802247689,1555723671,1,5
1.3601435,103.8436259,1.3494012,103.7121779,1554926786,20,2
1.3496503,103.7388235,1.3208962,103.913324,1555507559,13,2
1.3061584,103.8825545,1.4276002,103.7993869,1555240270,11,6
1.3467512,103.9578993,1.3133215,103.8451827,1554891092,10,2
1.3262387095111796,103.76408076919293,1.4237933814552821,103.79609205735026,1555466025,1,2
1.389960233368266,103.74832313035267,1.3604291589329314,103.9326356609136,1555845886,11,6
1.3192167,103.8520217,1.4473183,103.796525,1555703131,19,4
1.3197977,103.8817148,1.4181347,103.8335334,1554873560,5,2
1.3437627495262716,103.98290467351215,1.3281097915035933,103.76701226467617,1555665581,9,4
1.3230636,103.8907168,1.3457426,103.7025602,1555772383,14,5
1.3346082,103.9526198,1.3260089,103.8311933,1554980484,11,3
1.3950037704970042,103.75193122160624,1.3633989963073856,103.83316212178518,1555227379,7,6
1.445479,103.811895,1.3898739,103.8853391,1555226708,7,6
1.4398808361397357,103.81019724693196,1.337856058963889,103.97974337460843,1555641401,2,4
1.4444840278063023,103.81173351401507,1.355258107809449,103.8674660877497,1554775639,2,1
1.2795754487526627,103.82841625941758,1.3521725686643908,103.95473235956725,1554715979,9,0
1.350341011844449,103.98569820326591,1.4274187089817167,103.85504340057173,1555245743,12,6
1.2962402975075817,103.79382013936547,1.368867690612447,103.84818308562159,1555389652,4,1
1.3449579,103.9834082,1.3504121,103.6990783,1555862676,16,6
1.345403958780899,103.7025374479432,1.3217761283185867,103.88371768337765,1555673540,11,4
1.3513123344123024,103.71225582456383,1.329782260601754,103.83969749457334,1554685193,0,0
1.3418600664715596,103.96145881963102,1.2889281613614043,103.84191215422227,1555290046,1,0
1.2965384838945453,103.8614273442819,1.3258190932904537,103.94428839071361,1554808431,11,1
1.3600749827980188,103.94804475491217,1.4243055373109896,103.79160940203971,1555288246,0,0
1.2724162,103.8387536,1.3443711,103.7864502,1554891565,10,2
1.4445362,103.8116863,1.3963464,103.9045328,1554714348,9,0
1.3164982024439817,103.94539950472078,1.3237818105206638,103.81062132957071,1555389274,4,1
1.4386706,103.7905008,1.2941273,103.8544815,1555585834,11,3
1.4171431869631288,103.83571173475713,1.3192497441882702,103.80995651599629,1554840933,20,1
1.2669364862786299,103.82596010830835,1.3970192366668692,103.8297844570285,1555229814,8,6
1.4510459,103.8177038,1.3860806,103.8584246,1554859196,1,2
1.2974573164153835,103.78564314136926,1.3301261403636082,103.69642997736202,1554976571,9,3
1.3355469,103.7844871,1.4316515,103.7875771,1555147097,9,5
1.3673579,103.8888348,1.4397234,103.7956157,1555772222,14,5
1.3458864,103.7216207,1.2837138,103.8088031,1555124243,2,5
1.391435,103.7403433,1.3310083,103.7082233,1554938049,23,2
1.3418163,103.7051962,1.3212612,103.8643426,1555239969,11,6
1.2801036501004484,103.83935589088084,1.342646680462997,103.78181363954508,1554980168,10,3
1.3959114610013972,103.74733770398157,1.4413969681598144,103.81747909432482,1554935912,22,2
1.3303474577347743,103.90015971086827,1.4295062987445961,103.76928797896163,1555767163,13,5
1.3799761,103.7676349,1.3377092,103.9795324,1555730702,3,5
1.3276694578596044,103.8678591076936,1.3548016882729117,103.72535376127158,1555121913,2,5
1.3230198,103.8891766,1.3809223,103.7658866,1555227325,7,6
1.3695333,103.9641083,1.27262,103.8489333,1555580501,9,3
1.3303433,103.9263867,1.3408533,103.7495583,1555302603,4,0
1.3541302936615616,103.96402000831351,1.2779178185362328,103.85847652795069,1555300977,4,0
1.3364451766973506,103.7464977880389,1.4320139438047539,103.80321808761722,1554905960,14,2
1.3598303645054852,103.85268591388812,1.3466210467586388,103.76156023578393,1555507725,13,2
1.352915689429311,103.86366589289237,1.3368180521222832,103.78075203674696,1555383921,3,1
1.363057240601957,103.76745118174316,1.3390990892377792,103.98078342254416,1555833301,7,6
1.3991199848894271,103.74825531780307,1.308085229391059,103.77165910305807,1555296746,2,0
1.4288056954157597,103.8354285616969,1.3750416042680618,103.93356360841867,1554943788,0,3
1.432297,103.7791081,1.372525,103.6984351,1555117992,1,5
1.3817366497329817,103.77280088541164,1.2669573538017151,103.81818319680525,1555643292,3,4
1.4099217178323835,103.83052368113415,1.2805128878327512,103.81738798331652,1555392162,5,1
1.3830635,103.8912467,1.3085784,103.9084139,1555577373,8,3
1.3502028,103.7380452,1.3226731,103.8416754,1555033009,1,4
1.321819633606853,103.66264369668252,1.3278785062058067,103.82499194037766,1555395288,6,1
1.2956517,103.8387326,1.3368909,103.9798768,1554694817,3,0
1.301563641848812,103.81869315829368,1.352455589614998,103.87626090665896,1554958843,5,3
1.313500724203677,103.85437167958081,1.409978681714229,103.82953450695443,1554707236,7,0
1.3077072515161923,103.81073188739367,1.3820996301747444,103.83568836794826,1555040939,3,4
1.3177966,103.8561108,1.4101177,103.8295931,1555410071,10,1
1.2904752,103.7692972,1.3219416,103.6642501,1555309847,6,0
1.3320625,103.9542136,1.3262235,103.906011,1554772061,1,1
1.2703302968902108,103.85970714575352,1.3345941879378929,103.75840436247898,1555058307,8,4
1.3978924806063877,103.75483402204249,1.4196603390095657,103.84781006318289,1554726467,12,0
1.2803656,103.8377619,1.3254193,103.8456337,1554717336,9,0
1.4388461,103.7957779,1.3015118,103.8429216,1555649338,4,4
1.2912202,103.8547571,1.4378669,103.7889264,1555344393,16,0
1.3486313726765555,103.95507685849812,1.396101794561391,103.81489819308013,1554738716,15,0
1.4204455364763031,103.84853626466932,1.3558776423263619,103.92920279575428,1555477299,5,2
1.3210096,103.6531095,1.3211584,103.7541575,1554718512,10,0
1.3316038,103.9350018,1.4382789,103.8330113,1555841865,10,6
1.3527729,103.7484123,1.3460979,103.7020954,1555420836,13,1
1.3562795314110532,103.83001550132394,1.3136646648825585,103.76083499868002,1554935713,22,2
1.4344413,103.8262237,1.2855803,103.8470231,1555390250,4,1
1.3751642,103.8886382,1.3540263,103.9415763,1555136700,6,5
1.3248279,103.6792378,1.2789689,103.8216337,1554770230,0,1
1.3761683972565235,103.75365050519234,1.3949940679607866,103.87436189698415,1555735264,4,5
1.3928267,103.7454067,1.3141067,103.8384283,1555214225,3,6
1.3083600130099762,103.83323354783657,1.3475724351757248,103.9843478321817,1555749598,8,5
1.4343711167875537,103.78841642650227,1.3291718223571702,103.86651414670395,1555153679,11,5
1.3969131,103.8947624,1.4343154,103.7882804,1555889075,23,6
1.3432609,103.8390038,1.3269257,103.75343,1554798918,8,1
1.2849415,103.7993275,1.4235035,103.8492098,1555573248,7,3
1.352614322092961,103.98831684163996,1.3221863701052197,103.8857253551478,1554683116,0,0
1.3205936719103382,103.84812433474488,1.349573733958507,103.92756226556519,1554717082,9,0
1.2851482566426415,103.86145960109032,1.3942098157544727,103.77388264613712,1555240754,11,6
1.4258954,103.7881958,1.3399263,103.9736455,1555202021,0,6
1.3380320587301737,103.96016585150413,1.2830134006142024,103.84715429810912,1554873987,5,2
1.3554839155941192,103.86954528644252,1.448663133456419,103.81666880220637,1555510760,14,2
1.3667004,103.8353798,1.3094791,103.8320842,1554789222,5,1
1.3760316262580048,103.93207399593747,1.2968157017838178,103.80840062104211,1555230643,8,6
1.2960854775555841,103.84388284477345,1.3990547988673325,103.90017863754274,1555590751,12,3
1.3466726,103.7607914,1.3260974,103.8681692,1555311513,6,0
1.3316744418234079,103.85464047924334,1.4331714585777633,103.841100636384,1555158493,12,5
1.3151020957649016,103.8922996927211,1.4320506862864575,103.77172633178428,1555847923,11,6
1.3379812007782403,103.89654292734703,1.3383035808071442,103.77933006134012,1554713481,8,0
1.3564123,103.9329122,1.3211033,103.8434467,1554696018,4,0
1.333446,103.9218914,1.4238799,103.7711057,1554787549,5,1
1.3463829935658502,103.98405598985003,1.340226206472992,103.77626564338526,1555848958,12,6
1.3752978947026424,103.94869688908005,1.3837502896798624,103.7384413742495,1555573927,7,3
1.3151232559557338,103.89241918592231,1.4250994054210262,103.85741174327745,1555594947,13,3
1.3422166,103.982275,1.3423266,103.8606929,1555326832,11,0
1.3220549640294137,103.87366405299359,1.28195617949247,103.80188283949848,1554946796,1,3
1.3862832,103.8913587,1.3187752,103.8538634,1555122441,2,5
1.3275291,103.8454394,1.3553249,103.7207175,1554964077,6,3
1.3405796,103.6943937,1.3276015,103.8457149,1555583082,10,3
1.3247824928001144,103.75897575318588,1.351046934876743,103.95582579694354,1555307686,5,0
1.39574008,103.89435559,1.34336502,103.69240979,1555585519,11,3
1.3900333055884635,103.75477253900858,1.3361688756109773,103.94046579415352,1554821177,14,1
1.3228926710015103,103.86418694436688,1.3340108216623592,103.74796914094783,1555234745,9,6
1.3368867,103.97989,1.3778617,103.7337267,1555620851,20,3
1.3157183,103.8818253,1.3226209,103.7642772,1554913127,16,2
1.3789969,103.7562038,1.2812584,103.8236747,1555591215,12,3
1.3456945188885536,103.71533410422215,1.3001016517962862,103.77869288533797,1554684328,0,0
1.2913278,103.8548589,1.3570447,103.9592668,1554826746,16,1
1.4339601814496872,103.76870196123063,1.3677583482382787,103.8930319658934,1555036254,2,4
1.3512852,103.9266895,1.3026232,103.8014277,1554685369,1,0
1.3115581,103.8445562,1.3473031,103.9841732,1555211665,3,6
1.34880562062516,103.9382772184437,1.316823387392588,103.8480392200054,1555043697,4,4
1.4493049,103.8197444,1.3887357,103.7445246,1555206976,1,6
1.344352549853339,103.72183545648336,1.3487045323770825,103.83889033546365,1554870354,4,2
1.3197362,103.8429815,1.3266157,103.8301454,1555324687,10,0
1.3698,103.7477827,1.2974598,103.8429166,1555737723,5,5
1.3540760469993998,103.94246655577027,1.3242626832653748,103.82697730617416,1555741702,6,5
1.3424527763072884,103.98238310451042,1.2957020067370661,103.79958172822788,1555774613,15,5
1.2822365472254869,103.85923018288433,1.4027046231276834,103.81763822820268,1555753859,9,5
1.345966,103.6905838,1.4421826,103.7858984,1554945679,1,3
1.4306251551870806,103.76952731388563,1.2886972285800544,103.79367486235756,1554861527,1,2
1.3060923744239386,103.91290487507942,1.3489808316727845,103.79464929243723,1554964859,6,3
1.3370293,103.7213299,1.426737,103.7840091,1555369459,23,0
1.2923925627280264,103.8105798735133,1.3522200104299769,103.95468001949611,1555834711,8,6
1.3505271,103.699181,1.333806,103.8142075,1554790660,6,1
1.313954,103.7214945,1.2956919,103.8901487,1554693355,3,0
1.3364123856748324,103.77619701718389,1.4178148409348927,103.82414464552286,1555486404,7,2
1.2792083,103.803014,1.3227773,103.6960842,1555060515,9,4
1.3593376827730868,103.83088779089582,1.3578047336892318,103.7434462674762,1555304932,5,0
1.3997296,103.8946114,1.3078204,103.8316268,1555581321,9,3
1.4361314651749253,103.76864827380632,1.360997853009535,103.88948569158889,1555888178,23,6
1.2885746486392629,103.83634304450317,1.3439441817274973,103.91856668454095,1554723641,11,0
1.3696216,103.8551149,1.2925963,103.8496808,1555133897,5,5
1.3148045,103.8596393,1.4229742,103.7712051,1555072902,12,4
1.3164555795648065,103.88984320942357,1.4394080689838,103.77100886595461,1555587081,11,3
1.3129623,103.7979482,1.3464808,103.9838147,1555670966,10,4
1.3694528,103.8773024,1.3467931,103.7360966,1555246059,12,6
1.330641904162691,103.95978096112114,1.2757474031052034,103.82821537978164,1555306159,5,0
1.3261393,103.8080559,1.3309545,103.79834,1555659405,7,4
1.3296208972172552,103.92676251501646,1.3103114122957429,103.84741193256308,1555033356,1,4
1.4263731258035286,103.78314719615645,1.3082819438401685,103.79033360287397,1555107083,22,4
1.3295588,103.8452458,1.3182166,103.6594255,1555369686,23,0
1.331310839050181,103.84764353441967,1.3117581020527613,103.63347669670308,1555628704,23,3
1.3556731,103.9440924,1.3041546,103.8683402,1555495270,10,2
1.3085162457081003,103.92448152899695,1.3795525906620356,103.92083410183332,1554890831,10,2
1.3955398,103.8942722,1.357168,103.7830574,1554771227,0,1
1.335483,103.7597831,1.3271474,103.8700665,1554976434,9,3
1.3576414926125877,103.73818073113122,1.434539423572781,103.76844212806238,1554985746,12,3
1.3276578,103.869201,1.3430823,103.7460547,1555492158,9,2
1.3044796,103.836756,1.3808089,103.8877584,1555175203,17,5
1.3240063,103.8721961,1.4510286,103.8182127,1555845431,11,6
1.3173165607655641,103.85681893552176,1.323311039496928,103.73703399776446,1555122246,2,5
1.3468756,103.8416785,1.3117886,103.734488,1555733667,4,5
1.4510422,103.8175943,1.3635247,103.7693225,1555206797,1,6
1.3022989,103.7614375,1.292912,103.8612276,1554876366,6,2
1.330039,103.951696,1.3302469,103.8605308,1555405801,9,1
1.2823849,103.8340986,1.3404021,103.6945766,1555491675,9,2
1.3402980382476148,103.76001439319576,1.397993736922419,103.9024450498311,1555830194,7,6
1.3139868,103.8254939,1.3391631,103.9489505,1555472576,3,2
1.3680719432540207,103.8567772696439,1.3254333660018867,103.90266221957644,1555132007,5,5
1.3491080305432874,103.94874291233302,1.4341798632216913,103.78207069389077,1555832218,7,6
1.379940241405203,103.7674873921564,1.3387076059447225,103.9805526148071,1555622222,21,3
1.312489108174633,103.83114699727068,1.3397832928056674,103.94474033651197,1554958295,4,3
1.3934945831689491,103.89042320369843,1.3898181136383603,103.99507466547189,1554848507,22,1
1.3689716,103.8492516,1.365495,103.9536427,1555411942,10,1
1.31278,103.7971813,1.3312418,103.9068688,1555392366,5,1
1.3537608,103.9679178,1.3115993,103.8447016,1555729526,3,5
1.2664768,103.8182648,1.3717256,103.9479773,1555840734,9,6
1.308488694005796,103.8332345542395,1.4322653822119262,103.78912598039653,1554738778,15,0
1.2983095,103.8772519,1.3420793,103.7078139,1555654451,6,4
1.3419248,103.7132484,1.2959421,103.8939071,1555719738,0,5
1.3077706843626757,103.8780892455055,1.3746097823617742,103.77730591232309,1554899563,12,2
1.3635898223464193,103.76855268803932,1.3453238420123568,103.91830918579409,1555222086,6,6
1.3044889,103.801508,1.3863236,103.9070141,1555209335,2,6
1.3220964707414269,103.8529203059892,1.351350712008686,103.96336408555933,1555369969,23,0
1.3318074861887859,103.9357808765547,1.320379581303634,103.76372504989035,1555223151,6,6
1.3549728,103.884759,1.3005197,103.8632148,1555291925,1,0
1.4399326,103.7710464,1.3564682,103.747338,1554764424,23,0
1.3522197,103.9416244,1.4367946,103.8456725,1555683607,14,4
1.3023842,103.8541632,1.289904,103.8159364,1555293682,2,0
1.3798708,103.7616037,1.4314,103.8266583,1555224914,6,6
1.3777248631466765,103.77218504571539,1.3419410768815723,103.98189745542778,1555365686,22,0
1.3784207059128524,103.86687326636448,1.4454316373949692,103.8085737217736,1555044803,4,4
1.3031188,103.7653257,1.3581029,103.9898025,1555886343,22,6
1.3297344,103.9002113,1.4214631,103.7962772,1555816184,3,6
1.2928818,103.7876727,1.3367398,103.9134007,1555350024,17,0
1.3906812041467587,103.85958250581353,1.2968118036609178,103.78365346163321,1554849201,22,1
1.2788818138304596,103.82142628170907,1.4342992050244507,103.77240543528036,1555110489,23,4
1.3879578232581686,103.86949063969028,1.4262976953832935,103.78078296582973,1554777179,2,1
1.3545496255735552,103.92901624399815,1.344875645209783,103.74158165928783,1555670262,10,4
1.3761525274867872,103.8284939111289,1.349440918405379,103.79281196099159,1554941057,0,3
1.392770418641187,103.8577303981867,1.437242798955823,103.76838733781112,1555376057,0,1
1.3534081714684918,103.96743090590523,1.375999766151803,103.85224184254044,1555254311,15,6
1.4313133,103.7843167,1.400895,103.8611833,1555531018,19,2
1.3503980760374255,103.70079213049357,1.3473494108427884,103.98420275140698,1555858384,14,6
1.4091912,103.8292876,1.3361956,103.7987221,1555217511,4,6
1.3734337,103.8992177,1.3012362,103.8431177,1555134147,5,5
1.3465787703183913,103.94327606084192,1.3686489500118126,103.8604281564279,1555373669,0,1
1.405955165769576,103.74630933697652,1.3542272150529122,103.86224518539743,1555581793,10,3
1.3463416,103.6897267,1.2876877,103.7952055,1554805237,10,1
1.3510941,103.7123029,1.3807823,103.8450196,1555857431,14,6
1.4244869905735675,103.8351921121989,1.2887161661539859,103.84077776558274,1555143875,8,5
1.3460613,103.7469013,1.3468277,103.9839913,1555835450,8,6
1.4533993,103.8193928,1.3514083,103.9539912,1555583280,10,3
1.2819523931148757,103.83761969399588,1.3203186027977727,103.73834292374143,1555382172,2,1
1.4041710519317572,103.78774213326562,1.3126600439841725,103.8613901284394,1555667515,9,4
1.4407559,103.8068529,1.3154214,103.8464119,1555147590,9,5
1.3202326106797335,103.74477148404497,1.3107950593135294,103.84413411190893,1555106940,22,4
1.4321924692180925,103.80353250736583,1.3209510454357682,103.76397406776181,1554973485,9,3
1.2814297,103.8046392,1.3426663,103.692666,1554964545,6,3
1.3296531,103.926494,1.4517196,103.8197497,1555679347,13,4
1.41196044422434,103.75926216251975,1.3552544745858297,103.85820112666187,1554737293,15,0
1.386017414825748,103.74609781784598,1.3535556485956182,103.84853095099207,1555780578,17,5
1.3214676,103.8210648,1.3551447,103.6982684,1555034574,2,4
1.4355529347185496,103.83719287057743,1.3463645765462138,103.70393056277526,1555856817,14,6
1.2791293,103.8293162,1.3474383,103.9443628,1554946758,1,3
1.435387898590928,103.76861363697071,1.329516874264344,103.85171617847631,1554948139,2,3
1.3299992,103.9264831,1.3272257,103.8413818,1555066882,11,4
1.321512,103.7069306,1.3865981,103.756544,1555311696,7,0
1.342845646800968,103.98251665150772,1.423297583278574,103.79566458775199,1555678827,13,4
1.4327386690805939,103.76877505768313,1.3268979896138982,103.82870224719353,1554938513,23,2
1.3517983,103.7597714,1.3206081,103.8449989,1555020477,22,3
1.3372523933353173,103.74029086038614,1.3249196914646588,103.88505425678306,1555510994,14,2
1.3763101118414895,103.85070757821856,1.325183568937402,103.90144136208451,1555059815,9,4
1.384216,103.8449511,1.3389512,103.753429,1554888993,9,2
1.2823354,103.8513205,1.345222,103.9678558,1555309313,6,0
1.4148450478358534,103.80501783522298,1.3586285266319087,103.70126544261478,1554793990,7,1
1.2818219,103.8189382,1.3903611,103.8894328,1555424466,14,1
1.3093178,103.8978023,1.3492301,103.8582153,1555126407,3,5
1.444744042053542,103.81182480909007,1.328896688857524,103.7084302460989,1555888278,23,6
1.310379503288381,103.80461047477492,1.401411669020307,103.88039254531638,1554884696,8,2
1.3838662971293991,103.74678838490874,1.3029180055196143,103.85576764620424,1555323132,10,0
1.3371690100920983,103.97929704468295,1.3853022204990773,103.74026157492547,1555693926,17,4
1.34367,103.7217111,1.4395768,103.7709559,1555572835,7,3
1.3644772,103.7716887,1.3389697,103.9806515,1554757468,21,0
1.4412514,103.8182979,1.3417196,103.9817827,1555738362,5,5
1.2814017595621152,103.80265942734093,1.3588584592589954,103.83346008799613,1554888468,9,2
1.3148057,103.9400976,1.2939084,103.8442658,1555668497,10,4
1.3076656,103.7853059,1.3480253,103.9238526,1555886246,22,6
1.3390336157720797,103.7475747247568,1.3789839677436524,103.87599816535048,1555228718,7,6
1.3743488528744248,103.72743231525264,1.3018120704856178,103.78676949520292,1555307885,5,0
1.372514956603887,103.74233738995841,1.2656992720451818,103.82455352703465,1555653357,5,4
1.2786793601490225,103.80300594752845,1.4333506152245228,103.84811035634833,1555838825,9,6
1.3866678501963712,103.90744728706498,1.3614249618340581,103.74423929235684,1555741488,6,5
1.304538428781314,103.84988693006805,1.448097347367242,103.81430180787159,1555760028,11,5
1.3228406,103.8416062,1.3819695,103.7628421,1554712663,8,0
1.4260816,103.8352161,1.3087804,103.827057,1555666468,9,4
1.3854143,103.7406399,1.270227,103.8129871,1555743024,6,5
1.3147008,103.8046697,1.349563,103.927429,1555579632,9,3
1.3455983,103.9837056,1.4423856,103.8048897,1555601102,15,3
1.3504719,103.7100329,1.3402185,103.9728816,1555575117,8,3
1.345095,103.7141867,1.2831333,103.8013283,1554722062,11,0
1.4276905836934963,103.78678589154705,1.3057711123480735,103.83781168542781,1554887956,9,2
1.3213927,103.753691,1.3224167,103.8638629,1555305632,5,0
1.3122381795168283,103.79199921303227,1.3514067408787478,103.71162457570243,1555055712,7,4
1.3420164,103.7777874,1.3493932,103.9279683,1555571871,7,3
1.3011862424671494,103.81915401152396,1.3457720540476457,103.94340790817881,1555224037,6,6
1.279565,103.78383,1.342475,103.9464167,1555490659,8,2
1.416850886680616,103.83314963446634,1.3130974772759814,103.82927924131627,1555208127,2,6
